tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,45.72
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,43.05
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,39.84
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,42.99
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,35.81
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,32.74
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,45.33
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,46.88
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,44.49
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,41.43
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,44.64
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,37.51
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,34.66
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,46.75
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,47.68
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,45.35
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,42.41
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,45.51
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,38.66
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,36.00
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,47.58
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,48.13
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,45.87
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,43.04
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,46.04
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,39.48
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,36.99
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,48.06
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,48.41
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,46.21
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,43.49
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,46.38
