tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,45.69
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,43.58
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,40.03
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,43.28
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,36.32
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,33.40
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,44.89
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,47.85
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,45.67
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,42.14
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,45.12
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,38.78
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,36.06
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,46.72
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,48.71
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,46.60
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,43.21
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,45.94
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,40.21
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,37.75
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,47.43
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,48.60
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,46.61
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,43.46
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,45.90
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,40.82
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,38.65
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,47.26
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,47.76
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,45.95
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,43.10
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,45.23
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,40.84
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,38.96
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,46.45
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,46.46
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,44.85
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,42.34
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,44.17
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,40.44
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,38.86
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,45.22
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,111.83
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,110.35
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,111.18
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,104.38
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,75.48
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,67.01
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,126.52
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,115.96
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,114.94
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,116.15
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,108.94
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,82.62
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,74.20
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,129.45
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,117.29
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,116.56
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,117.72
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,111.20
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,87.60
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,79.58
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,129.04
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,116.83
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,116.30
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,117.35
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,111.67
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,91.02
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,83.65
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,126.79
