tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,48.76
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,48.37
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,44.97
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,41.59
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,34.56
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,39.54
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,56.70
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,49.55
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,50.84
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,47.58
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,44.18
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,37.07
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,41.91
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,56.92
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,49.32
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,52.79
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,49.72
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,46.36
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,39.22
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,43.93
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,56.30
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,48.22
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,54.36
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,51.58
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,48.30
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,41.16
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,45.73
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,54.85
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,46.20
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,55.66
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,53.16
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,50.06
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,42.70
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,47.18
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,52.34
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,44.12
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,56.75
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,54.67
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,51.76
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,44.16
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,48.58
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,49.33
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,110.55
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,101.36
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,101.24
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,105.21
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,74.99
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,66.16
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,121.88
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,117.00
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,107.87
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,107.59
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,110.53
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,81.53
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,72.79
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,126.42
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,120.26
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,110.22
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,109.23
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,111.36
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,85.36
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,78.09
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,127.27
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,121.62
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,110.27
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,108.43
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,109.04
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,86.81
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,82.19
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,126.45
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,119.51
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,109.92
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,108.12
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,105.79
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,87.12
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,88.36
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,123.95
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,117.86
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,108.90
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,107.22
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,101.72
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,86.48
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,94.27
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,121.37
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,106.75
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,107.46
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,114.75
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,100.20
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,65.00
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,55.37
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,120.83
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,109.54
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,108.68
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,115.50
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,104.81
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,73.63
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,67.08
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,117.71
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,108.72
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,106.54
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,112.76
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,105.36
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,80.35
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,77.49
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,112.07
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,105.20
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,101.85
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,107.41
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,102.75
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,84.69
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,85.58
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,104.35
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,98.47
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,95.24
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,99.76
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,97.72
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,84.46
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,90.53
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,94.35
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,89.40
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,86.84
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,90.03
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,90.53
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,80.74
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,92.45
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,82.28
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,156.22
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,151.39
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,135.37
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,150.57
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,96.33
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,79.17
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,164.08
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,155.99
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,151.14
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,138.63
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,150.30
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,102.66
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,83.67
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,162.28
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,153.56
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,148.82
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,139.36
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,147.74
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,107.44
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,86.34
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,159.14
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,150.17
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,145.43
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,138.31
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,144.03
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,110.59
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,87.30
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,155.55
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,145.93
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,141.54
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,136.03
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,139.69
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,111.16
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,86.29
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,151.65
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,141.75
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,137.53
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,133.21
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,135.16
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,110.91
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,83.93
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,148.06
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,102.84
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,102.21
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,102.40
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,90.38
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,76.72
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,65.81
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,116.86
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,111.29
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,105.21
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,105.93
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,95.66
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,84.97
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,76.68
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,124.09
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,115.82
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,105.54
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,106.62
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,97.56
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,90.25
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,84.73
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,126.96
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,117.39
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,104.14
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,105.43
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,97.45
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,92.65
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,90.15
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,127.13
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,110.38
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,101.30
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,102.47
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,95.83
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,91.50
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,90.98
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,122.06
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,104.20
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,98.48
