tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,40.51
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,41.64
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,40.65
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,29.38
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,24.94
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,52.96
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,75.29
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,39.57
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,37.10
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,44.77
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,25.20
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,21.62
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,49.00
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,64.51
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,38.45
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,33.06
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,48.88
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,21.85
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,19.28
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,44.54
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,54.55
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,37.43
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,29.41
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,53.03
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,19.57
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,17.75
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,40.62
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,46.48
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,36.59
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,26.83
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,57.27
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,18.08
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,16.78
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,37.40
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,40.15
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,35.91
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,25.17
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,61.67
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,17.12
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,16.20
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,34.82
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,35.26
