tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,46.21
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,44.77
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,43.31
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,45.22
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,37.69
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,67.12
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,120.72
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,48.86
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,47.33
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,45.97
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,47.71
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,41.17
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,69.00
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,130.00
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,50.16
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,48.69
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,47.41
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,49.04
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,43.04
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,69.67
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,136.21
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,50.24
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,48.88
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,47.69
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,49.19
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,43.73
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,68.89
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,140.18
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,49.46
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,48.22
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,47.14
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,48.51
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,43.59
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,67.04
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,142.65
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,48.17
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,47.05
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,46.08
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,47.32
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,42.92
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,64.52
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,144.18
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,120.37
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,112.70
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,107.88
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,119.10
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,97.31
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,87.27
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,119.91
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,125.19
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,117.40
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,113.14
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,122.71
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,103.28
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,92.98
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,123.50
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,125.99
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,118.81
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,115.04
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,123.46
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,106.17
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,96.74
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,124.18
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,124.70
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,118.24
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,114.89
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,122.34
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,107.00
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,98.53
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,122.99
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,122.15
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,116.39
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,113.44
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,120.00
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",1,106.44
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",1,98.90
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",1,120.58
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,118.84
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,113.75
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,111.16
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",1,116.91
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",1,105.00
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",1,98.32
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",1,117.43
2,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,111.24
2,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,110.44
2,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,114.76
2,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,111.28
2,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,71.72
2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,15.61
2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,65.36
2,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,114.15
2,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,113.64
2,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,116.37
2,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,114.00
2,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,80.70
2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,16.94
2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,72.40
2,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,112.20
2,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,111.93
2,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,113.62
2,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,111.94
2,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,87.51
2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,17.49
2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,80.16
2,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,105.82
2,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,105.92
2,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,106.94
2,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,105.57
2,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,91.86
2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,17.58
2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,86.51
2,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,94.53
2,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,95.13
2,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,95.41
2,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,94.35
2,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,93.00
2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,16.87
2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,90.91
2,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,77.73
2,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,78.95
2,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,78.23
2,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,77.72
2,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,90.61
2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,15.20
2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,92.70
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,151.76
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,150.62
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,141.73
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,148.20
3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,101.41
3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,98.69
3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,169.08
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,156.74
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,156.29
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,148.94
3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,154.69
3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,108.82
3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,105.86
3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,169.82
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,156.85
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,157.10
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,151.97
3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,156.40
3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,115.34
3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,112.29
3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,165.39
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,151.48
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,152.49
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,149.91
3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,152.77
3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,120.26
3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,117.31
3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,155.61
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,140.50
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,142.24
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,142.26
3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,143.50
3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,122.58
3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,120.01
3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,140.53
