tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,47.58
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,45.85
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,38.69
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,35.60
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,33.27
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,37.21
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,45.74
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,49.56
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,49.73
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,41.57
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,37.65
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,37.57
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,40.40
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,45.91
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,49.45
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,52.62
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,43.76
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,40.11
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,41.55
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,40.68
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,45.21
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,48.56
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,53.82
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,45.14
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,43.44
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,47.02
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,40.16
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,43.52
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,48.30
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,53.52
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,45.75
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,46.54
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,49.59
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,39.77
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,41.72
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,49.87
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,53.34
