tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,47.11
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,44.47
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,42.20
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,54.55
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,44.12
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,65.64
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,97.35
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,48.05
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,47.82
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,42.52
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,56.23
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,47.49
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,66.90
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,48.60
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,47.75
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,54.38
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,41.37
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,56.31
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,48.41
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,64.22
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,51.42
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,46.67
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,61.35
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,40.13
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,51.11
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,44.23
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,56.78
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,54.80
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,45.20
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,67.44
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,39.29
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,40.53
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,36.04
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,48.17
