tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,43.64
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,41.51
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,38.01
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,43.53
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,32.70
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,33.80
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,40.83
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,45.31
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,43.54
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,39.62
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,46.89
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,34.33
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,36.52
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,40.37
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,46.15
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,44.90
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,40.42
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,49.83
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,35.29
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,38.31
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,38.66
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,46.31
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,45.69
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,40.56
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,52.54
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,35.71
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,39.43
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,35.62
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,47.38
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,46.19
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,40.19
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,55.17
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,35.95
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,39.89
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,32.42
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,47.32
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,45.84
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,39.21
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,57.78
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,36.13
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,40.49
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,25.92
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,119.17
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,115.25
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,111.49
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,101.45
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,75.40
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,73.49
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,128.53
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,125.23
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,120.75
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,115.48
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,105.44
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,84.71
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,86.27
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,130.34
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,127.34
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,122.38
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,115.91
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,106.62
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,91.38
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,95.92
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,129.50
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,127.05
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,121.66
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,114.33
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,105.80
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,95.28
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,101.74
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,127.41
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,125.55
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,120.04
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,113.21
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,104.31
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,100.25
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,106.46
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,125.14
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,123.95
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,117.72
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,111.21
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,102.06
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,102.23
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,107.87
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,122.80
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,111.51
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,113.49
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,117.06
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,101.26
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,65.34
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,57.67
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,127.52
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,114.10
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,114.56
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,119.05
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,105.44
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,73.20
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,68.57
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,124.53
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,112.27
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,111.50
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,115.42
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,104.91
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,78.69
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,77.79
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,117.03
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,106.91
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,105.16
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,108.19
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,100.72
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,81.54
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,84.12
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,106.77
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,98.80
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,96.81
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,98.70
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,94.08
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,80.15
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,87.20
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,94.82
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,89.54
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,87.31
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,88.04
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,85.93
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,76.45
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,87.70
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,82.31
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,162.69
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,156.12
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,138.21
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,149.45
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,101.61
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,78.15
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,153.59
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,169.16
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,160.07
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,144.34
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,150.72
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,114.41
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,84.92
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,149.61
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,167.22
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,157.94
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,146.42
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,146.63
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,124.76
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,89.39
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,142.10
