tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,45.63
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,46.18
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,42.09
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,43.87
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,35.43
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,64.37
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,95.24
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,47.17
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,49.62
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,44.17
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,43.89
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,36.16
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,66.61
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,90.47
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,47.55
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,52.37
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,45.55
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,42.75
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,35.66
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,67.51
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,84.04
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,46.97
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,54.48
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,46.31
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,40.82
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,34.35
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,67.17
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,76.62
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,45.30
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,55.06
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,46.02
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,38.04
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,32.58
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,66.09
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,67.99
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,43.39
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,52.97
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,45.96
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,35.22
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,30.56
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,63.73
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,59.87
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,121.86
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,114.65
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,110.13
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,113.48
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,102.78
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,90.24
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,126.09
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,124.74
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,120.20
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,116.15
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,114.72
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,111.35
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,99.35
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,131.03
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,123.41
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,121.82
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,118.30
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,113.35
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,116.25
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,106.89
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,132.24
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,120.47
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,121.11
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,118.12
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,110.79
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,118.16
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,111.75
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,131.22
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,117.40
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,113.39
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,118.51
