tollgate_id,time_window,direction,volume
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,44.86
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,43.89
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,41.65
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,50.66
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,48.71
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,63.31
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,101.84
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,48.00
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,52.55
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,43.76
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,53.16
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,50.21
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,64.20
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,85.63
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,47.39
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,60.65
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,44.25
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,51.88
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,46.10
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,62.34
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,61.40
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,45.69
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,67.99
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,43.88
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,49.77
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,42.02
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,57.77
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,53.39
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,45.28
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,70.31
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,43.53
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,49.34
